SAISON;DISCIPLINE;RANG;RANG_LIGUE;PRE_INSCRIT;QUOTA;NOM_ABREGE;SEXE_EQUIPE;ARME_EQUIPE;CATEGORIE_CLASSEMENT;CODE_STRUCTURE;NOM_STRUCTURE;ADRESSE_VILLE_SIEGE;SCORE1;SCORE2;SCORE3;MOY_SCORE;CORRESPONDANT_CLUB
2026;S;353;;;;CANDE;H;CO;Arc à Poulies Homme 2026;1249047;CIE DES ARCHERS DU S.O CANDEEN;CANDE;564;552;544;1660;archersdusocande@gmail.com
2026;S;354;;;;BASSE GOULAINE;H;CO;Arc à Poulies Homme 2026;1244011;B.G.A.C.;BASSE GOULAINE;563;556;541;1660;arnaud.julien44@outlook.fr
2026;S;370;;;;LE MANS MAINE;H;CO;Arc à Poulies Homme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;558;553;547;1658;contacts@arcdumaine.fr
2026;S;378;;;;GORRON;H;CO;Arc à Poulies Homme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;558;554;544;1656;guerrier.norbert@orange.fr
2026;S;421;;;;SABLE SUR SARTHE;H;CO;Arc à Poulies Homme 2026;1272090;LES ARCHERS DE SABLE;SABLE SUR SARTHE;573;568;507;1648;chailleuxlionel72@gmail.com
2026;S;431;;;;LA FERTE BERNARD;H;CO;Arc à Poulies Homme 2026;1272112;VSF TIR A L'ARC;CORMES;549;0;0;549;pilon.fabrice@free.fr
2026;S;451;;;;ECOUFLANT;H;CO;Arc à Poulies Homme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;561;545;537;1643;lejean49@gmail.com
2026;S;457;;;;CHANTONNAY;H;CO;Arc à Poulies Homme 2026;1285116;CLUB DES ARCHERS DE CHANTONNAY;CHANTONNAY;580;532;530;1642;arcchantonnay85@gmail.com
2026;S;464;;;;LES SABLES D'OLONNE;H;CO;Arc à Poulies Homme 2026;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;547;0;0;547;archers.sablais@gmail.com
2026;S;528;;;;CHATEAUBRIANT;H;CO;Arc à Poulies Homme 2026;1244035;ARCHERS DE LA MEE;CHÂTEAUBRIANT;556;541;533;1630;p.comcom4@orange.fr
2026;S;541;;;;LE BIGNON;H;CO;Arc à Poulies Homme 2026;1244008;LES ARCHERS DU BIGNON;LE BIGNON;543;0;0;543;gael.tenailleau@free.fr
2026;S;552;;;;COUERON;H;CO;Arc à Poulies Homme 2026;1244025;ETOILE SPORTIVE COUERONNAISE;COUËRON;542;0;0;542;alexis@acytem.fr
2026;S;564;;;;ST GILLES CROIX DE VIE;H;CO;Arc à Poulies Homme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;551;543;529;1623;archers.saint.gilles@gmail.com
2026;S;578;;;;PIRIAC SUR MER;H;CO;Arc à Poulies Homme 2026;1244028;LES ARCHERS PIRIACAIS;PIRIAC-SUR-MER;542;538;0;1080;les.archers.piriacais@gmail.com
2026;S;635;;;;MAISDON;H;CO;Arc à Poulies Homme 2026;1244012;LES ARCHERS DU VAL DE SEVRE;GETIGNE;536;0;0;536;kibouge44@gmail.com
2026;S;674;;;;VALLET;H;CO;Arc à Poulies Homme 2026;1244031;ARC NATURE VALLETAIS;VALLET;578;567;449;1594;arcnaturevalletais2.0@gmail.com
2026;S;688;;;;ST NAZAIRE;H;CO;Arc à Poulies Homme 2026;1244024;LES ARCHERS NAZAIRIENS;SAINT-NAZAIRE;572;509;509;1590;throy@orange.fr
2026;S;697;;;;DAUMERAY;H;CO;Arc à Poulies Homme 2026;1249068;C.O.AJAX DE DAUMERAY;DAUMERAY;541;518;0;1059;jpld.dupuis@orange.fr
2026;S;701;;;;POUANCE;H;CO;Arc à Poulies Homme 2026;1249062;LES ARCHERS DE MESSIRE B. DUGUESCLIN;ARMAILLÉ;529;0;0;529;rollet.polo@orange.fr
2026;S;705;;;;ORVAULT;H;CO;Arc à Poulies Homme 2026;1244042;ARCHERS D'ORVAULT;ORVAULT;547;510;0;1057;archers.orvault@gmail.com
2026;S;729;;;;MONTREUIL JUIGNE;H;CO;Arc à Poulies Homme 2026;1249067;MONTREUIL JUIGNE TIR A L'ARC;MONTREUIL JUIGNE;531;520;0;1051;mjta49@gmail.com
2026;S;732;;;;STAC;H;CO;Arc à Poulies Homme 2026;1285142;SOCIÉTÉ DE TIR À L'ARC LA CHÂTAIGNERAIE;LA CHÂTAIGNERAIE;550;500;0;1050;performance-services@orange.fr
2026;S;733;;;;VERTOU;H;CO;Arc à Poulies Homme 2026;1244041;CIE ARCHERS DE VERTOU;SAINT-SÉBASTIEN-SUR-LOIRE;548;502;0;1050;bureau@vertouarc.fr
2026;S;742;;;;FONTENAY LE COMTE;H;CO;Arc à Poulies Homme 2026;1285122;TIR ARC FONTENAISIEN;VELLUIRE;524;0;0;524;archers.fontenay@gmail.com
2026;S;773;;;;CHATEAU DU LOIR;H;CO;Arc à Poulies Homme 2026;1272106;CLUB OMNISPORT CHATEAU DU LOIR;BEAUMONT-PIED-DE-B?UF;518;0;0;518;robert.gonthier@sfr.fr
2026;S;776;;;;MONTAIGU;H;CO;Arc à Poulies Homme 2026;1285121;LES ARCHERS DE LA DIGUE;MONTAIGU-VENDÉE;560;475;0;1035;archersdeladigue.president@gmail.com
2026;S;798;;;;ECOMMOY;H;CO;Arc à Poulies Homme 2026;1272096;LES ARCHERS D ECOMMOY;ÉCOMMOY;513;0;0;513;limajacgue.62@gmail.com
2026;S;811;;;;BOUGUENAIS;H;CO;Arc à Poulies Homme 2026;1244022;CIE ARCHERS BOUGUENAIS;BOUGUENAIS;508;0;0;508;mavedine@gmail.com
2026;S;832;;;;ST AUBIN;H;CO;Arc à Poulies Homme 2026;1285129;LES ARCHERS ST AUBINOIS;SAINT AUBIN DES ORMEAUX;502;0;0;502;auguinb@gmail.com
2026;S;850;;;;FROSSAY-SAINT VIAUD;H;CO;Arc à Poulies Homme 2026;1244029;ARCHERS SUD ESTUAIRE;SAINT-VIAUD;511;496;480;1487;archerssudestuaire@gmail.com
2026;S;900;;;;LES FLÉCHES D'ALIÉNOR;H;CO;Arc à Poulies Homme 2026;1285141;LES FLECHES D ALIENOR;SAINT-VINCENT-SUR-JARD;458;0;0;458;lesflechesdalienor@gmail.com
2026;S;906;;;;ST HERBLAIN;H;CO;Arc à Poulies Homme 2026;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;541;444;367;1352;president.ash@gmail.com
2026;S;911;;;;REZE;H;CO;Arc à Poulies Homme 2026;1244018;LA FLECHE RAGONNAISE;REZE;457;431;0;888;presidence.flecheragonnaise@gmail.com
2026;S;916;;;;BARBATRE;H;CO;Arc à Poulies Homme 2026;1285125;ARCHERS DE BARBATRE;BARBÂTRE;518;358;0;876;guillaumevelcker@msn.com
2026;S;917;;;;MAZE;H;CO;Arc à Poulies Homme 2026;1249049;ARCHERS DU VAL D'AUTHION;MAZE;550;546;206;1302;ava.maze49@gmail.com
2026;S;924;;;;LA FLECHE;H;CO;Arc à Poulies Homme 2026;1272098;COMPAGNIE D'ARC DE LA FLECHE;LA FLÈCHE;419;0;0;419;ciearclafeche@gmail.com
2026;S;937;;;;BEAUPREAU;H;CO;Arc à Poulies Homme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;577;186;0;763;infos@tiralarc-beaupreau.fr
2026;S;942;;;;LA CHAPELLE AU RIBOUL;H;CO;Arc à Poulies Homme 2026;1253083;LA FLECHE CHAPELLOISE;LA CHAPELLE-AU-RIBOUL;480;304;289;1073;zaza75.touchet@orange.fr
2026;S;18;;;;ST GILLES CROIX DE VIE;F;CO;Arc à Poulies Femme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;567;0;0;567;archers.saint.gilles@gmail.com
2026;S;21;;;;LA GARNACHE;F;CO;Arc à Poulies Femme 2026;1285113;LES GARNA'ARCHERS;LA GARNACHE;577;561;560;1698;chiron.couthouis@gmail.com
2026;S;34;;;;MONTREUIL JUIGNE;F;CO;Arc à Poulies Femme 2026;1249067;MONTREUIL JUIGNE TIR A L'ARC;MONTREUIL JUIGNE;562;0;0;562;mjta49@gmail.com
2026;S;38;;;;LA TURBALLE;F;CO;Arc à Poulies Femme 2026;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;561;0;0;561;benjamin.jube44420@gmail.com
2026;S;52;;;;LA HAYE FOUASSIERE;F;CO;Arc à Poulies Femme 2026;1244013;ARC'HAYE;LA HAIE FOUASSIERE;558;0;0;558;brenot.delphine4@gmail.com
2026;S;69;;;;CARQUEFOU;F;CO;Arc à Poulies Femme 2026;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;563;562;542;1667;ioan.legue@gmail.com
2026;S;77;;;;ST MACAIRE EN MAUGES;F;CO;Arc à Poulies Femme 2026;1249059;LA FLECHE MACAIROISE;SEVREMOINE;554;0;0;554;loulle49@orange.fr
2026;S;104;;;;DONGES;F;CO;Arc à Poulies Femme 2026;1244010;CIE LES FLECHES DONGEOISES;DONGES;560;542;0;1102;romualdcadoret@gmail.com
2026;S;110;;;;NANTES;F;CO;Arc à Poulies Femme 2026;1244044;ARCHERS NANTAIS;NANTES;550;0;0;550;secretariat.archersnantais@gmail.com
2026;S;117;;;;CHOLET TAC;F;CO;Arc à Poulies Femme 2026;1249050;TIR A L ARC CHOLETAIS;CHOLET;556;554;539;1649;alexis.garnier49@gmail.com
2026;S;130;;;;LE MANS;F;CO;Arc à Poulies Femme 2026;1272105;SOM TIR A L'ARC;LE MANS;548;0;0;548;emilie.thomas.lm@gmail.com
2026;S;166;;;;LE GENEST ST ISLE;F;CO;Arc à Poulies Femme 2026;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;565;542;521;1628;emiliemoreau53@yahoo.fr
2026;S;170;;;;CHANGE;F;CO;Arc à Poulies Femme 2026;1253078;LES ARCHERS DE L'US CHANGE;CHANGÉ;542;0;0;542;uschangetiralarc@gmail.com
2026;S;190;;;;ORVAULT;F;CO;Arc à Poulies Femme 2026;1244042;ARCHERS D'ORVAULT;ORVAULT;539;0;0;539;archers.orvault@gmail.com
2026;S;221;;;;GUERANDE;F;CO;Arc à Poulies Femme 2026;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;537;531;0;1068;melanieboquet@gmail.com
2026;S;242;;;;LE LUART;F;CO;Arc à Poulies Femme 2026;1272095;UNION SPORTIVE DU LUART;LE LUART;560;501;0;1061;annemarieaa72@gmail.com
2026;S;253;;;;CHEMILLE;F;CO;Arc à Poulies Femme 2026;1249061;LES ARCHERS CHEMILLOIS;CHEMILLE;529;0;0;529;archerschemillois.president@gmail.com
2026;S;282;;;;BEAUPREAU;F;CO;Arc à Poulies Femme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;545;528;496;1569;infos@tiralarc-beaupreau.fr
2026;S;293;;;;PORNIC;F;CO;Arc à Poulies Femme 2026;1244046;LES ARCHERS PORNICAIS;PORNIC;538;522;503;1563;les.archers.pornicais@gmail.com
2026;S;300;;;;ECOUFLANT;F;CO;Arc à Poulies Femme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;520;0;0;520;lejean49@gmail.com
2026;S;302;;;;LA FLECHE;F;CO;Arc à Poulies Femme 2026;1272098;COMPAGNIE D'ARC DE LA FLECHE;LA FLÈCHE;520;519;0;1039;ciearclafeche@gmail.com
2026;S;318;;;;AIZENAY;F;CO;Arc à Poulies Femme 2026;1285133;L'ARCHER CLUB D'AIZENAY;AIZENAY;517;0;0;517;arc.aizenay@gmail.com
2026;S;343;;;;LES SABLES D'OLONNE;F;CO;Arc à Poulies Femme 2026;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;507;0;0;507;archers.sablais@gmail.com
2026;S;354;;;;THOUARE SUR LOIRE;F;CO;Arc à Poulies Femme 2026;1244003;ARCHERS THOUAREENS;THOUARE SUR LOIRE;560;493;457;1510;archersthouareens@yahoo.fr
2026;S;359;;;;ST NAZAIRE;F;CO;Arc à Poulies Femme 2026;1244024;LES ARCHERS NAZAIRIENS;SAINT-NAZAIRE;502;0;0;502;throy@orange.fr
2026;S;362;;;;CANDE;F;CO;Arc à Poulies Femme 2026;1249047;CIE DES ARCHERS DU S.O CANDEEN;CANDE;531;519;452;1502;archersdusocande@gmail.com
2026;S;389;;;;FONTENAY LE COMTE;F;CO;Arc à Poulies Femme 2026;1285122;TIR ARC FONTENAISIEN;VELLUIRE;489;0;0;489;archers.fontenay@gmail.com
2026;S;438;;;;LE MANS NATURE;F;CO;Arc à Poulies Femme 2026;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;439;0;0;439;didier.tollet0277@orange.fr
2026;S;450;;;;LE MANS MAINE;F;CO;Arc à Poulies Femme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;452;391;0;843;contacts@arcdumaine.fr
2026;S;458;;;;GORRON;F;CO;Arc à Poulies Femme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;398;0;0;398;guerrier.norbert@orange.fr
2026;S;479;;;;ECOMMOY;F;CO;Arc à Poulies Femme 2026;1272096;LES ARCHERS D ECOMMOY;ÉCOMMOY;217;0;0;217;limajacgue.62@gmail.com
2026;C;9;;Oui;;ANGERS;X;;Double Mixte Arc Nu;1249056;S G T A - TIR A L'ARC;ANGERS;569;560;0;564;benamareric@gmail.com
2026;C;51;;;;PORNIC;X;;Double Mixte Arc Nu;1244046;LES ARCHERS PORNICAIS;PORNIC;420;416;0;418;les.archers.pornicais@gmail.com
2026;C;60;;;;MAZE;X;;Double Mixte Arc Nu;1249049;ARCHERS DU VAL D'AUTHION;MAZE;475;0;0;237;ava.maze49@gmail.com
2026;C;65;;;;MAYENNE;X;;Double Mixte Arc Nu;1253084;LES CUPIDONS MAYENNAIS;MAYENNE;449;0;0;224;fabien.gendry@free.fr
2026;C;69;;;;VALLET;X;;Double Mixte Arc Nu;1244031;ARC NATURE VALLETAIS;VALLET;432;0;0;216;arcnaturevalletais2.0@gmail.com
2026;C;9;;Oui;;ANGERS;H;;Homme Equipe Campagne;1249056;S G T A - TIR A L'ARC;ANGERS;1020;1013;1009;1016;benamareric@gmail.com
2026;C;26;;;;CARQUEFOU;H;;Homme Equipe Campagne;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;962;940;0;951;ioan.legue@gmail.com
2026;C;45;;;;MONTOIR DE BRETAGNE;H;;Homme Equipe Campagne;1244027;LES ARCHERS MONTOIRINS;MONTOIR-DE-BRETAGNE;889;879;0;884;lesarchersmontoirins@gmail.com
2026;C;48;;;;LA TURBALLE;H;;Homme Equipe Campagne;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;880;868;0;874;benjamin.jube44420@gmail.com
2026;C;71;;;;ST JEAN DE BOISEAU;H;;Homme Equipe Campagne;1244021;CIE DES ARCHERS DU PE;ST JEAN DE BOISEAU;869;0;0;434;archers.du.pe@gmail.com
2026;C;77;;;;MAZE;H;;Homme Equipe Campagne;1249049;ARCHERS DU VAL D'AUTHION;MAZE;855;0;0;427;ava.maze49@gmail.com
2026;C;80;;;;VERTOU;H;;Homme Equipe Campagne;1244041;CIE ARCHERS DE VERTOU;SAINT-SÉBASTIEN-SUR-LOIRE;816;0;0;408;bureau@vertouarc.fr
2026;C;85;;;;BEAUVOIR SUR MER;H;;Homme Equipe Campagne;1285123;LES ARCHERS DU PAYS DU GOIS;BEAUVOIR-SUR-MER;795;0;0;397;archers-du-pays-du-gois@laposte.net
2026;C;19;;;;PORNIC;F;;Femme Equipe Campagne;1244046;LES ARCHERS PORNICAIS;PORNIC;559;0;0;279;les.archers.pornicais@gmail.com
2026;C;25;;Oui;;MONTOIR DE BRETAGNE;X;;Double Mixte Arc Classique;1244027;LES ARCHERS MONTOIRINS;MONTOIR-DE-BRETAGNE;592;545;0;568;lesarchersmontoirins@gmail.com
2026;C;27;;;;NANTES;X;;Double Mixte Arc Classique;1244044;ARCHERS NANTAIS;NANTES;546;543;0;544;secretariat.archersnantais@gmail.com
2026;C;45;;;;SAINTE FOY;X;;Double Mixte Arc Classique;1285138;LES ROBINS DES FOY;STE FOY;507;476;0;491;dianehoarau@hotmail.fr
2026;C;49;;;;PONTCHATEAU;X;;Double Mixte Arc Classique;1244019;COMPAGNIE DES ARCHERS DU BRIVET;PONTCHÂTEAU;488;481;0;484;lebreton.jeanmichel.jml@gmail.com
2026;C;57;;;;MONTAIGU;X;;Double Mixte Arc Classique;1285121;LES ARCHERS DE LA DIGUE;MONTAIGU-VENDÉE;462;435;0;448;archersdeladigue.president@gmail.com
2026;C;61;;;;CHOLET TAC;X;;Double Mixte Arc Classique;1249050;TIR A L ARC CHOLETAIS;CHOLET;469;235;0;352;alexis.garnier49@gmail.com
2026;C;87;;;;CHANGE;X;;Double Mixte Arc Classique;1253078;LES ARCHERS DE L'US CHANGE;CHANGÉ;358;0;0;179;uschangetiralarc@gmail.com
2026;C;15;;;;VALLET;X;;Double Mixte Arc Droit;1244031;ARC NATURE VALLETAIS;VALLET;373;347;0;360;arcnaturevalletais2.0@gmail.com
2026;C;24;;;;VERTOU;X;;Double Mixte Arc Droit;1244041;CIE ARCHERS DE VERTOU;SAINT-SÉBASTIEN-SUR-LOIRE;307;273;0;290;bureau@vertouarc.fr
2026;C;12;;;;CARQUEFOU;X;;Double Mixte Arc à Poulies;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;761;755;0;758;ioan.legue@gmail.com
2026;C;16;;Oui;;LA TURBALLE;X;;Double Mixte Arc à Poulies;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;755;748;0;751;benjamin.jube44420@gmail.com
2026;C;18;;;;DONGES;X;;Double Mixte Arc à Poulies;1244010;CIE LES FLECHES DONGEOISES;DONGES;750;749;0;749;romualdcadoret@gmail.com
2026;C;30;;;;LE GENEST ST ISLE;X;;Double Mixte Arc à Poulies;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;732;723;0;727;emiliemoreau53@yahoo.fr
2026;C;55;;;;GUERANDE;X;;Double Mixte Arc à Poulies;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;673;667;0;670;melanieboquet@gmail.com
2026;C;62;;;;PORNIC;X;;Double Mixte Arc à Poulies;1244046;LES ARCHERS PORNICAIS;PORNIC;659;631;0;645;les.archers.pornicais@gmail.com
2026;C;72;;;;LE MANS MAINE;X;;Double Mixte Arc à Poulies;1272108;ARC DU MAINE (LE MANS);LE MANS;588;559;0;573;contacts@arcdumaine.fr
2026;C;82;;;;LA GARNACHE;X;;Double Mixte Arc à Poulies;1285113;LES GARNA'ARCHERS;LA GARNACHE;711;0;0;355;chiron.couthouis@gmail.com
2026;C;108;;;;CHOLET TAC;X;;Double Mixte Arc à Poulies;1249050;TIR A L ARC CHOLETAIS;CHOLET;433;0;0;216;alexis.garnier49@gmail.com
2026;3;34;;;;ST HERBLAIN;H;;Homme Equipe Tir sur cibles 3D;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;1078;1078;1060;1078;president.ash@gmail.com
2026;3;62;;;;BOULOIRE;H;;Homme Equipe Tir sur cibles 3D;1272093;CIE ARCHERS BOIS DES VALLEES;BOULOIRE;1038;984;0;1011;archersduboisdesvallees@gmail.com
2026;3;71;;;;VALLET;H;;Homme Equipe Tir sur cibles 3D;1244031;ARC NATURE VALLETAIS;VALLET;1072;898;0;985;arcnaturevalletais2.0@gmail.com
2026;3;111;;;;SAUMUR;H;;Homme Equipe Tir sur cibles 3D;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;SAUMUR;1044;0;0;522;patrickmartin49@orange.fr
2026;3;126;;;;LES MAGNILS REIGNIERS;H;;Homme Equipe Tir sur cibles 3D;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;908;0;0;454;archersdelachouannerie@outlook.fr
2026;3;128;;;;GROSBREUIL;H;;Homme Equipe Tir sur cibles 3D;1285124;ARCHERS DE GROSBREUIL;GROSBREUIL;886;0;0;443;archersdegrosbreuil@orange.fr
2026;3;145;;;;GUERANDE;H;;Homme Equipe Tir sur cibles 3D;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;763;0;0;381;melanieboquet@gmail.com
2026;3;48;;;;LES MAGNILS REIGNIERS;F;;Femme Equipe Tir sur cibles 3D;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;696;0;0;348;archersdelachouannerie@outlook.fr
2026;3;49;;;;SAUMUR;X;;Double Mixte Arc Nu;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;SAUMUR;661;637;0;649;patrickmartin49@orange.fr
2026;3;142;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Nu;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;648;0;0;324;archers.sablais@gmail.com
2026;3;149;;;;VALLET;X;;Double Mixte Arc Nu;1244031;ARC NATURE VALLETAIS;VALLET;616;0;0;308;arcnaturevalletais2.0@gmail.com
2026;3;172;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Nu;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;490;0;0;245;archersdelachouannerie@outlook.fr
2026;3;178;;;;LE MANS NATURE;X;;Double Mixte Arc Nu;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;445;0;0;222;didier.tollet0277@orange.fr
2026;3;19;;;;ST HERBLAIN;X;;Double Mixte Arc Droit;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;587;463;0;525;president.ash@gmail.com
2026;3;44;;;;VALLET;X;;Double Mixte Arc Droit;1244031;ARC NATURE VALLETAIS;VALLET;471;411;0;441;arcnaturevalletais2.0@gmail.com
2026;3;66;;;;BOULOIRE;X;;Double Mixte Arc Droit;1272093;CIE ARCHERS BOIS DES VALLEES;BOULOIRE;396;333;0;364;archersduboisdesvallees@gmail.com
2026;3;83;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Droit;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;483;0;0;241;archersdelachouannerie@outlook.fr
2026;3;126;;;;BEAUVOIR SUR MER;X;;Double Mixte Arc Chasse;1285123;LES ARCHERS DU PAYS DU GOIS;BEAUVOIR-SUR-MER;292;0;0;146;archers-du-pays-du-gois@laposte.net
2026;3;5;;;;DONGES;X;;Double Mixte Arc Libre;1244010;CIE LES FLECHES DONGEOISES;DONGES;962;956;0;959;romualdcadoret@gmail.com
2026;3;9;;Oui;;LA TURBALLE;X;;Double Mixte Arc Libre;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;946;939;0;942;benjamin.jube44420@gmail.com
2026;3;77;;;;PORNIC;X;;Double Mixte Arc Libre;1244046;LES ARCHERS PORNICAIS;PORNIC;730;0;0;365;les.archers.pornicais@gmail.com
2026;3;81;;;;NANTES;X;;Double Mixte Arc Libre;1244044;ARCHERS NANTAIS;NANTES;689;0;0;344;secretariat.archersnantais@gmail.com
2026;3;87;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Libre;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;612;0;0;306;archersdelachouannerie@outlook.fr
2026;3;95;;;;REZE;X;;Double Mixte Arc Libre;1244018;LA FLECHE RAGONNAISE;REZE;468;0;0;234;presidence.flecheragonnaise@gmail.com
2026;N;32;;;;BOULOIRE;H;;Homme Equipe Parcours Nature;1272093;CIE ARCHERS BOIS DES VALLEES;BOULOIRE;1810;1765;1750;1787;archersduboisdesvallees@gmail.com
2026;N;55;;Oui;;ST HERBLAIN;H;;Homme Equipe Parcours Nature;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;1700;1655;1380;1677;president.ash@gmail.com
2026;N;67;;Oui;;VALLET;H;;Homme Equipe Parcours Nature;1244031;ARC NATURE VALLETAIS;VALLET;1595;1570;0;1582;arcnaturevalletais2.0@gmail.com
2026;N;84;;;;LES MAGNILS REIGNIERS;H;;Homme Equipe Parcours Nature;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;1420;1140;0;1280;archersdelachouannerie@outlook.fr
2026;N;90;;;;SAUMUR;H;;Homme Equipe Parcours Nature;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;SAUMUR;1745;0;0;872;patrickmartin49@orange.fr
2026;N;102;;;;GROSBREUIL;H;;Homme Equipe Parcours Nature;1285124;ARCHERS DE GROSBREUIL;GROSBREUIL;1455;0;0;727;archersdegrosbreuil@orange.fr
2026;N;114;;;;LA GARNACHE;H;;Homme Equipe Parcours Nature;1285113;LES GARNA'ARCHERS;LA GARNACHE;1250;0;0;625;chiron.couthouis@gmail.com
2026;N;30;;;;LES MAGNILS REIGNIERS;F;;Femme Equipe Parcours Nature;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;1090;990;0;1040;archersdelachouannerie@outlook.fr
